log_id,driver_id,date,timestamp,cumulative_earnings,elapsed_hours,current_velocity,target_velocity,velocity_delta,trips_completed,forecast_status,name,city,shift_preference,avg_hours_per_day,avg_earnings_per_hour,experience_months,rating,goal_id,shift_start_time,shift_end_time,target_earnings,target_hours,current_earnings,current_hours,status,earnings_velocity,goal_completion_forecast,trip_id,start_time,end_time,duration_min,distance_km,fare,surge_multiplier,pickup_location,dropoff_location,trip_status,hour_of_day,is_morning_rush,is_lunch_rush,trip_rate,velocity_last_1,velocity_last_2,velocity_last_3,rolling_velocity_3,rolling_velocity_5,goal_pressure,target
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1743.3384314213865,1.86,614.9958880400836,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,4.758044206521153,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL056,DRV011,2024-02-06,1900-01-01 09:42:00,2053.701352730236,6.99,293.99910236900286,189.0,104.13,5,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP087,09:09:00,09:32:00,23.0,12.9,214.0,1.0,Whitefield,Malad,completed,9.0,0,0,0.6893024119029146,293.13,293.13,293.13,300.50333333333333,443.724,-104.13,315.25
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1754.1612893541512,1.86,642.009504656552,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,5.050127635957858,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL095,DRV054,2024-02-06,1900-01-01 08:32:00,194.13731476671072,1.23,172.63602777423185,179.0,-24.53,7,at_risk,Amit Driver54,Hyderabad,afternoon,8.0,193,28,5.0,GOAL053,08:01:00,18:11:00,1419.0,8.6,629.0,3.6,in_progress,174.72,at_risk,TRIP075,09:45:00,09:12:00,27.0,11.8,182.0,1.1,Malad,Kharadi,completed,8.0,0,0,5.752718557065544,159.72,159.72,366.06,194.17,287.222,24.53,268.32
VEL007,DRV096,2024-02-06,1900-01-01 11:15:00,1427.1868543900496,5.25,273.86108534977825,175.0,96.05,7,ahead,Rahul Driver96,Bangalore,morning,7.9,205,45,4.6,GOAL095,08:33:00,14:43:00,1199.0,9.7,852.0,3.8,achieved,224.21,ahead,TRIP173,11:11:00,11:46:00,35.0,18.5,300.0,1.5,Andheri West,CP,completed,11.0,0,0,1.3165419564430456,271.05,271.05,271.05,348.05333333333334,340.71,-96.05000000000001,502.06
VEL060,DRV021,2024-02-06,1900-01-01 07:38:00,1271.0,5.7,222.98,171.0,51.98,13,ahead,Manoj Driver21,Hyderabad,evening,9.2,178,19,4.7,GOAL020,07:49:00,17:59:00,1659.0,6.5,1046.0,3.6,in_progress,290.56,on_track,TRIP104,14:08:00,14:30:00,22.0,9.5,187.0,1.1,Indiranagar,Powai,completed,7.0,0,0,2.280701754385965,222.98,159.63,159.63,246.22666666666666,443.724,-51.97999999999999,222.98
VEL164,DRV042,2024-02-06,1900-01-01 08:32:00,2239.161753357826,3.7,653.1745894618731,168.0,436.86,5,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP143,17:41:00,17:17:00,36.0,15.2,423.0,1.6,BKC,South Delhi,completed,8.0,0,0,1.4906454851812103,600.0,600.0,209.06,600.0,443.62399999999997,-432.0,600.0
VEL111,DRV042,2024-02-06,1900-01-01 08:32:00,1430.0,6.84,209.06,205.0,4.06,2,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP051,09:57:00,09:30:00,33.0,14.7,363.0,1.3,BKC,Goregaon,completed,8.0,0,0,0.29239766081871343,209.06,49.8,49.8,155.97333333333333,113.50399999999999,-4.060000000000002,209.06
VEL027,DRV115,2024-02-06,1900-01-01 07:03:00,1645.0028293964865,6.48,260.8402699537453,173.0,80.86,9,ahead,Vijay Driver115,Ahmedabad,afternoon,8.0,184,14,4.8,GOAL114,08:31:00,18:41:00,1560.0,9.9,233.0,1.7,in_progress,137.06,at_risk,TRIP041,11:47:00,11:14:00,27.0,13.2,416.0,1.2,Connaught Place,Dwarka,completed,7.0,0,0,1.320119758208661,77.67,77.67,77.72,120.09000000000002,129.89600000000002,-80.86000000000001,28.74
VEL076,DRV082,2024-02-06,1900-01-01 07:38:00,2156.167343146591,5.71,376.6396708371631,198.0,179.93,15,ahead,Anita Driver82,Pune,morning,7.0,204,34,4.6,GOAL081,08:07:00,18:17:00,1593.0,9.8,363.0,2.4,at_risk,151.25,ahead,TRIP124,10:28:00,10:50:00,22.0,19.8,293.0,1.5,Kharadi,Connaught Place,completed,7.0,0,0,2.6893747346221715,377.93,377.93,189.2,334.75,287.222,-179.93,26.32
VEL054,DRV095,2024-02-06,1900-01-01 11:15:00,1389.0,5.66,245.41,176.0,69.41,11,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP112,10:04:00,10:40:00,36.0,9.6,164.0,1.5,Indiranagar,Koramangala,completed,11.0,0,0,1.9434628975265018,245.41,189.2,189.2,226.67333333333332,287.222,-69.41,566.89
VEL083,DRV053,2024-02-06,1900-01-01 08:32:00,1705.812170985462,5.37,310.02364781530656,175.0,143.99,7,ahead,Deepa Driver53,Bangalore,evening,8.2,182,28,4.7,GOAL052,10:55:00,16:05:00,1441.0,7.9,294.0,2.2,at_risk,133.64,ahead,TRIP034,16:58:00,16:34:00,36.0,9.2,390.0,1.1,Secunderabad,Goregaon,completed,8.0,0,0,1.404164520673251,318.99,159.72,366.06,194.17,287.222,-143.99,318.99
VEL114,DRV113,2024-02-06,1900-01-01 10:22:00,2172.8906223028225,6.56,306.2500018546054,165.0,165.49,7,ahead,Deepa Driver113,Hyderabad,full_day,9.4,191,31,4.5,GOAL112,07:19:00,16:29:00,1209.0,8.5,567.0,4.7,at_risk,120.64,at_risk,TRIP103,13:01:00,13:33:00,32.0,12.3,427.0,1.3,South Delhi,Worli,completed,10.0,0,0,1.1006571431621304,330.49,77.67,77.72,120.09000000000002,129.89600000000002,-165.49,39.23
VEL037,DRV008,2024-02-06,1900-01-01 19:35:00,876.702609056304,6.93,129.5326803553376,190.0,-62.58,5,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,0.6684688378649049,127.42,600.0,600.0,284.94666666666666,297.07800000000003,62.58,30.55
VEL161,DRV085,2024-02-06,1900-01-01 07:38:00,525.7103559556031,6.98,77.29797152251278,189.0,-114.21,7,at_risk,Priya Driver85,Kolkata,evening,8.1,195,21,4.6,GOAL084,09:29:00,19:39:00,1580.0,8.3,878.0,4.2,achieved,209.05,at_risk,TRIP069,15:03:00,15:41:00,38.0,12.9,157.0,1.2,Lower Parel,CP,completed,7.0,0,0,1.017272576611212,74.79,74.79,189.2,74.79,287.222,114.21,74.79
VEL118,DRV008,2024-02-06,1900-01-01 19:35:00,182.21251036095506,5.86,30.946901038969298,199.0,-168.45,12,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.0370317547416645,30.55,127.42,127.42,62.839999999999996,183.18800000000002,168.45,165.67
VEL032,DRV001,2024-02-06,1900-01-01 19:35:00,1462.339228861529,2.82,537.4484151705668,172.0,346.09,5,ahead,Alex Kumar,Mumbai,morning,7.5,185,18,4.8,GOAL001,06:30:00,14:30:00,1400.0,8.0,1423.0,7.5,achieved,189.73,on_track,TRIP048,06:36:00,06:14:00,38.0,10.4,351.0,1.2,Indiranagar,Hitec City,completed,19.0,0,0,1.7653541535065143,518.09,518.09,518.09,518.09,518.09,-346.09000000000003,518.09
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1741.5182275500674,1.86,591.4931568107761,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,4.532071590205895,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL077,DRV011,2024-02-06,1900-01-01 09:42:00,1596.5574492245764,5.05,308.85259900629734,197.0,118.25,4,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,9.0,0,0,0.8404021255904381,293.13,293.13,293.13,300.50333333333333,443.724,-118.25,315.25
VEL010,DRV010,2024-02-06,1900-01-01 19:35:00,925.0,3.58,258.38,200.0,58.38,3,ahead,Sneha Reddy,Hyderabad,morning,7.8,182,26,4.8,GOAL209,08:42:00,17:52:00,1602.0,8.0,1310.0,3.7,at_risk,354.05,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,0.8379888268156425,258.38,258.38,258.38,372.25333333333333,443.724,-58.379999999999995,600.0
VEL153,DRV025,2024-02-06,1900-01-01 07:38:00,774.0,5.97,129.65,176.0,-46.35,4,at_risk,Rekha Driver25,Pune,morning,7.3,198,14,4.8,GOAL024,07:10:00,14:20:00,1283.0,9.1,305.0,4.2,achieved,72.62,ahead,TRIP159,09:33:00,09:54:00,21.0,16.5,364.0,1.5,CP,Jayanagar,completed,7.0,0,0,0.6700167504187605,449.4,159.63,159.63,246.22666666666666,443.724,46.349999999999994,380.9
VEL115,DRV007,2024-02-06,1900-01-01 19:35:00,2233.0,7.49,298.13,173.0,125.13,8,ahead,Suresh Kumar,Bangalore,morning,7.2,178,15,4.7,GOAL007,06:30:00,13:30:00,1200.0,7.0,245.0,2.0,in_progress,122.5,at_risk,TRIP040,10:40:00,10:11:00,31.0,10.5,179.0,1.4,Indiranagar,Kharadi,completed,19.0,0,0,1.0680907877169559,298.13,298.13,298.13,298.13,298.13,-125.13,298.13
VEL068,DRV004,2024-02-06,1900-01-01 19:35:00,885.9388848456103,0.54,608.3117379101932,193.0,1449.59,13,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,23.325248666743754,600.0,600.0,600.0,600.0,600.0,-407.0,600.0
VEL116,DRV096,2024-02-06,1900-01-01 07:28:00,2178.7567977207545,4.36,534.0088231990637,199.0,303.06,12,ahead,Rahul Driver96,Bangalore,morning,7.9,205,45,4.6,GOAL095,08:33:00,14:43:00,1199.0,9.7,852.0,3.8,achieved,224.21,ahead,TRIP013,09:45:00,10:22:00,37.0,22.5,468.0,1.3,Cyber City,South Delhi,completed,7.0,0,0,2.7646126473460493,271.05,271.05,271.05,348.05333333333334,340.71,-303.06,502.06
VEL111,DRV042,2024-02-06,1900-01-01 08:32:00,1431.5074553637746,6.84,218.0205184652189,205.0,4.06,2,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP143,17:41:00,17:17:00,36.0,15.2,423.0,1.6,BKC,South Delhi,completed,8.0,0,0,0.31495894197149665,209.06,209.06,49.8,209.06,145.356,-4.060000000000002,209.06
VEL148,DRV009,2024-02-06,1900-01-01 19:35:00,236.0,1.45,162.76,187.0,-24.24,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL009,14:00:00,20:00:00,1100.0,6.0,384.0,2.0,in_progress,192.0,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,6.206896551724138,153.49,153.49,153.49,156.58,443.724,24.24000000000001,162.76
VEL037,DRV008,2024-02-06,1900-01-01 19:35:00,883.0,6.93,127.42,190.0,-62.58,5,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,0.7215007215007215,127.42,600.0,600.0,284.94666666666666,297.07800000000003,62.58,30.55
VEL077,DRV011,2024-02-06,1900-01-01 09:42:00,1580.0287590532203,5.05,311.2718244353248,197.0,118.25,4,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,9.0,0,0,0.7911665720441597,293.13,293.13,293.13,300.50333333333333,443.724,-118.25,315.25
VEL007,DRV096,2024-02-06,1900-01-01 11:15:00,1429.6379504414476,5.25,297.56160184634234,175.0,96.05,7,ahead,Rahul Driver96,Bangalore,morning,7.9,205,45,4.6,GOAL095,08:33:00,14:43:00,1199.0,9.7,852.0,3.8,achieved,224.21,ahead,TRIP013,09:45:00,10:22:00,37.0,22.5,468.0,1.3,Cyber City,South Delhi,completed,11.0,0,0,1.3323454826667338,271.05,271.05,271.05,348.05333333333334,340.71,-96.05000000000001,271.05
VEL164,DRV042,2024-02-06,1900-01-01 08:32:00,2236.1375486197894,3.7,599.7787437878554,168.0,436.86,5,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP143,17:41:00,17:17:00,36.0,15.2,423.0,1.6,BKC,South Delhi,completed,8.0,0,0,1.3100038100853648,600.0,600.0,209.06,600.0,443.62399999999997,-432.0,600.0
VEL072,DRV009,2024-02-06,1900-01-01 19:35:00,662.8371970071405,4.3,150.55214147973743,188.0,-34.51,9,at_risk,Karthik Iyer,Mumbai,afternoon,6.5,192,19,4.7,GOAL208,06:48:00,12:58:00,1776.0,9.0,1771.0,4.7,achieved,376.81,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.2317643599567267,153.49,153.49,153.49,156.58,443.724,34.50999999999999,162.76
VEL183,DRV004,2024-02-06,1900-01-01 19:35:00,1935.065814245754,1.01,593.8907563416294,191.0,1725.83,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,8.98982017114841,600.0,600.0,600.0,600.0,600.0,-409.0,600.0
VEL111,DRV042,2024-02-06,1900-01-01 08:32:00,1424.3698226593108,6.84,210.82108680785836,205.0,4.06,2,ahead,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP143,17:41:00,17:17:00,36.0,15.2,423.0,1.6,BKC,South Delhi,completed,8.0,0,0,0.29162608127575046,209.06,209.06,49.8,209.06,145.356,-4.060000000000002,209.06
VEL064,DRV060,2024-02-06,1900-01-01 08:32:00,2431.7691350031387,6.63,347.53927513809055,198.0,168.06,8,ahead,Priya Driver60,Ahmedabad,afternoon,7.3,184,45,4.8,GOAL059,07:45:00,17:55:00,1180.0,9.9,973.0,6.5,at_risk,149.69,on_track,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,1.24193243712825,366.06,366.06,366.06,366.06,287.222,-168.06,366.06
VEL059,DRV042,2024-02-06,1900-01-01 08:32:00,242.26341312582238,4.9,50.437075766062435,201.0,-151.2,8,at_risk,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP144,06:48:00,06:18:00,30.0,13.8,442.0,1.4,Secunderabad,CP,completed,8.0,0,0,1.6411509394361128,49.8,49.8,49.8,49.8,81.652,151.2,209.06
VEL007,DRV096,2024-02-06,1900-01-01 11:15:00,1437.313309924763,5.25,278.6801906636348,175.0,96.05,7,ahead,Rahul Driver96,Bangalore,morning,7.9,205,45,4.6,GOAL095,08:33:00,14:43:00,1199.0,9.7,852.0,3.8,achieved,224.21,ahead,TRIP173,11:11:00,11:46:00,35.0,18.5,300.0,1.5,Andheri West,CP,completed,11.0,0,0,1.337795145947577,271.05,271.05,271.05,348.05333333333334,340.71,-96.05000000000001,502.06
VEL171,DRV047,2024-02-06,1900-01-01 08:32:00,215.03991853930464,5.62,37.590612543877675,173.0,-136.52,6,at_risk,Priya Driver47,Hyderabad,afternoon,7.0,193,8,4.7,GOAL046,09:11:00,19:21:00,1219.0,9.5,969.0,3.5,achieved,276.86,ahead,TRIP062,08:14:00,08:49:00,35.0,13.1,266.0,1.6,Marathahalli,Bandra,completed,8.0,0,0,0.9688802420061708,54.0,54.0,54.0,48.16,287.222,136.52,36.48
VEL038,DRV029,2024-02-06,1900-01-01 10:28:00,793.0599033655077,7.93,100.70952029874177,200.0,-98.87,7,at_risk,Kavitha Driver29,Pune,afternoon,7.0,181,12,4.5,GOAL028,10:17:00,20:27:00,1743.0,8.2,625.0,1.8,in_progress,347.22,on_track,TRIP073,07:31:00,07:59:00,28.0,13.4,154.0,1.5,Hitec City,Powai,completed,10.0,0,0,0.9358424284009736,101.13,126.81,600.0,126.81,443.724,98.87,350.76
VEL059,DRV042,2024-02-06,1900-01-01 08:32:00,241.3476014477776,4.9,49.136142981894295,201.0,-151.2,8,at_risk,Lakshmi Driver42,Hyderabad,morning,8.0,184,24,4.6,GOAL041,06:53:00,13:03:00,1298.0,7.3,892.0,7.5,achieved,118.93,at_risk,TRIP051,09:57:00,09:30:00,33.0,14.7,363.0,1.3,BKC,Goregaon,completed,8.0,0,0,1.6667646562894587,49.8,49.8,49.8,49.8,81.652,151.2,49.8
VEL029,DRV057,2024-02-06,1900-01-01 08:32:00,2043.0649654473114,2.87,627.688014135009,183.0,526.41,14,ahead,Rekha Driver57,Ahmedabad,morning,6.6,175,25,4.9,GOAL056,07:45:00,15:55:00,1687.0,7.0,345.0,3.5,achieved,98.57,ahead,TRIP065,11:35:00,11:00:00,25.0,11.0,336.0,1.2,Colaba,Electronic City,completed,8.0,0,0,4.691756407896647,600.0,600.0,366.06,307.51666666666665,287.222,-417.0,120.39
VEL007,DRV096,2024-02-06,1900-01-01 11:15:00,1423.0,5.25,271.05,175.0,96.05,7,ahead,Rahul Driver96,Bangalore,morning,7.9,205,45,4.6,GOAL095,08:33:00,14:43:00,1199.0,9.7,852.0,3.8,achieved,224.21,ahead,TRIP013,09:45:00,10:22:00,37.0,22.5,468.0,1.3,Cyber City,South Delhi,completed,11.0,0,0,1.3333333333333333,271.05,271.05,271.05,348.05333333333334,340.71,-96.05000000000001,271.05
VEL113,DRV107,2024-02-06,1900-01-01 10:22:00,385.0,1.13,340.71,183.0,157.71,9,ahead,Priya Driver107,Mumbai,full_day,7.3,190,39,4.9,GOAL106,06:02:00,12:12:00,1172.0,8.3,456.0,6.6,in_progress,69.09,at_risk,TRIP168,06:36:00,06:10:00,34.0,17.5,325.0,1.6,Gurgaon Cyber City,Bandra,completed,10.0,0,0,7.964601769911505,340.71,340.71,340.71,340.71,340.71,-157.70999999999998,340.71
VEL027,DRV115,2024-02-06,1900-01-01 07:03:00,1642.3938813557595,6.48,251.54259557741236,173.0,80.86,9,ahead,Vijay Driver115,Ahmedabad,afternoon,8.0,184,14,4.8,GOAL114,08:31:00,18:41:00,1560.0,9.9,233.0,1.7,in_progress,137.06,at_risk,TRIP041,11:47:00,11:14:00,27.0,13.2,416.0,1.2,Connaught Place,Dwarka,completed,7.0,0,0,1.3986703109587335,77.67,77.67,77.72,120.09000000000002,129.89600000000002,-80.86000000000001,28.74
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1749.4800080870466,1.86,575.8688514228022,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL004,06:00:00,13:00:00,1100.0,7.0,403.0,2.3,in_progress,175.22,at_risk,TRIP099,09:33:00,09:59:00,26.0,14.2,363.0,1.5,Koramangala,HSR Layout,completed,19.0,0,0,4.579644363094192,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL161,DRV085,2024-02-06,1900-01-01 07:38:00,529.0819303266211,6.98,71.96304185668856,189.0,-114.21,7,at_risk,Priya Driver85,Kolkata,evening,8.1,195,21,4.6,GOAL084,09:29:00,19:39:00,1580.0,8.3,878.0,4.2,achieved,209.05,at_risk,TRIP069,15:03:00,15:41:00,38.0,12.9,157.0,1.2,Lower Parel,CP,completed,7.0,0,0,0.9936103618828185,74.79,74.79,189.2,74.79,287.222,114.21,74.79
VEL118,DRV008,2024-02-06,1900-01-01 19:35:00,179.1764953262481,5.86,29.23764656695695,199.0,-168.45,12,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.0739084837887525,30.55,127.42,127.42,62.839999999999996,183.18800000000002,168.45,165.67
VEL144,DRV031,2024-02-06,1900-01-01 10:28:00,968.4407201603997,7.61,116.27818738534417,182.0,-55.19,2,at_risk,Lakshmi Driver31,Hyderabad,morning,7.2,179,10,4.5,GOAL030,06:06:00,15:16:00,1282.0,6.6,782.0,5.5,at_risk,142.18,ahead,TRIP073,07:31:00,07:59:00,28.0,13.4,154.0,1.5,Hitec City,Powai,completed,10.0,0,0,0.2673378561844539,126.81,126.81,600.0,126.81,443.724,55.19,126.81
VEL144,DRV031,2024-02-06,1900-01-01 10:28:00,967.7383035021597,7.61,123.36704150966949,182.0,-55.19,2,at_risk,Lakshmi Driver31,Hyderabad,morning,7.2,179,10,4.5,GOAL030,06:06:00,15:16:00,1282.0,6.6,782.0,5.5,at_risk,142.18,ahead,TRIP134,08:38:00,08:15:00,37.0,16.7,295.0,1.4,Banjara Hills,Electronic City,completed,10.0,0,0,0.24438428425851452,126.81,126.81,600.0,126.81,443.724,55.19,126.81
VEL118,DRV008,2024-02-06,1900-01-01 19:35:00,180.40165120894642,5.86,29.38409696720477,199.0,-168.45,12,at_risk,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL207,06:31:00,12:41:00,1283.0,7.5,869.0,2.5,at_risk,347.6,ahead,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,2.033620318951984,30.55,127.42,127.42,62.839999999999996,183.18800000000002,168.45,165.67
VEL056,DRV011,2024-02-06,1900-01-01 09:42:00,2049.0,6.99,293.13,189.0,104.13,5,ahead,Neha Driver11,Ahmedabad,morning,6.3,184,8,4.6,GOAL210,06:48:00,12:58:00,1540.0,9.5,443.0,4.0,achieved,110.75,at_risk,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,9.0,0,0,0.7153075822603719,293.13,293.13,293.13,300.50333333333333,443.724,-104.13,293.13
VEL028,DRV008,2024-02-06,1900-01-01 19:35:00,1064.9414711073678,1.3,617.7127862753965,165.0,649.62,9,ahead,Divya Menon,Chennai,full_day,9.0,188,22,4.8,GOAL008,08:00:00,18:00:00,1700.0,10.0,856.0,4.5,in_progress,190.22,on_track,TRIP071,17:17:00,17:48:00,31.0,18.5,191.0,1.5,Colaba,Whitefield,completed,19.0,0,0,7.228412902925194,600.0,600.0,600.0,442.47333333333336,297.07800000000003,-435.0,600.0
VEL015,DRV095,2024-02-06,1900-01-01 07:38:00,409.20701314009835,2.13,202.25345372660502,157.14,32.06,2,ahead,Vijay Driver95,Kolkata,evening,8.3,195,45,4.5,GOAL094,09:30:00,17:40:00,1248.0,8.1,1090.0,1.6,achieved,681.25,at_risk,TRIP007,10:48:00,11:15:00,27.0,13.8,245.0,1.0,Andheri,Malad,completed,7.0,1,0,0.9832378826321853,189.2,189.2,189.2,207.93666666666664,287.222,-32.06,189.2
VEL104,DRV039,2024-02-06,1900-01-01 10:28:00,663.1355359773406,1.57,436.82252327921134,201.0,223.84,12,ahead,Pooja Driver39,Delhi,morning,8.2,183,48,4.9,GOAL038,07:51:00,17:01:00,1524.0,7.7,883.0,3.8,at_risk,232.37,on_track,TRIP136,10:52:00,10:13:00,21.0,17.8,236.0,1.5,Goregaon,South Delhi,completed,10.0,0,0,7.502676896264751,424.84,209.31,209.31,352.99666666666667,295.522,-223.83999999999997,424.84
VEL115,DRV007,2024-02-06,1900-01-01 19:35:00,2230.343610915914,7.49,304.41963936943483,173.0,125.13,8,ahead,Suresh Kumar,Bangalore,morning,7.2,178,15,4.7,GOAL007,06:30:00,13:30:00,1200.0,7.0,245.0,2.0,in_progress,122.5,at_risk,TRIP172,10:04:00,10:38:00,34.0,19.7,354.0,1.2,Secunderabad,Colaba,completed,19.0,0,0,1.1020067871462547,298.13,298.13,298.13,298.13,298.13,-125.13,298.13
VEL101,DRV004,2024-02-06,1900-01-01 19:35:00,1739.5315354179456,1.86,669.4094798553984,199.0,739.17,9,ahead,Meera Sharma,Pune,morning,6.8,180,12,4.6,GOAL203,10:06:00,17:16:00,1166.0,7.5,403.0,3.7,at_risk,108.92,at_risk,TRIP121,07:07:00,07:26:00,19.0,14.2,377.0,1.4,Hitec City,Secunderabad,completed,19.0,0,0,4.645838108744344,600.0,600.0,600.0,600.0,600.0,-401.0,600.0
VEL144,DRV031,2024-02-06,1900-01-01 10:28:00,956.7672806150924,7.61,125.35551568668421,182.0,-55.19,2,at_risk,Lakshmi Driver31,Hyderabad,morning,7.2,179,10,4.5,GOAL030,06:06:00,15:16:00,1282.0,6.6,782.0,5.5,at_risk,142.18,ahead,TRIP134,08:38:00,08:15:00,37.0,16.7,295.0,1.4,Banjara Hills,Electronic City,completed,10.0,0,0,0.2557280896264886,126.81,126.81,600.0,126.81,443.724,55.19,126.81
VEL032,DRV001,2024-02-06,1900-01-01 19:35:00,1464.091068399906,2.82,528.5930603495398,172.0,346.09,5,ahead,Alex Kumar,Mumbai,morning,7.5,185,18,4.8,GOAL001,06:30:00,14:30:00,1400.0,8.0,1423.0,7.5,achieved,189.73,on_track,TRIP048,06:36:00,06:14:00,38.0,10.4,351.0,1.2,Indiranagar,Hitec City,completed,19.0,0,0,1.7706691419018368,518.09,518.09,518.09,518.09,518.09,-346.09000000000003,518.09
